Compound Identifier	Odor	Replicate	Intensity	Dilution	subject #	INTENSITY/STRENGTH	VALENCE/PLEASANTNESS	BAKERY	SWEET	FRUIT	FISH	GARLIC	SPICES	COLD	SOUR	BURNT	ACID	WARM	MUSKY	SWEATY	AMMONIA/URINOUS	DECAYED	WOOD	GRASS	FLOWER	CHEMICAL
454	N/A	0	high	1/1000	49	63	41	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	50
679	N/A	0	low	1/1000	1	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	high	1/10	1	2	75	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	low	1/1000	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	2	55	75	0	62	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	low	1/1000	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	3	60	63	0	20	21	0	0	18	0	0	0	18	46	0	0	0	0	0	0	22	0
679	N/A	0	low	1/1000	4	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
679	N/A	0	high	1/10	4	72	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
679	N/A	0	low	1/1000	5	76	0	0	0	0	0	0	0	0	0	0	0	0	64	64	0	0	0	0	0	0
679	N/A	0	high	1/10	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	low	1/1000	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	low	1/1000	7	70	3	0	0	0	0	0	0	0	51	0	0	0	34	0	0	54	0	0	0	0
679	N/A	0	high	1/10	7	93	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	low	1/1000	8	55	8	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	high	1/10	8	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	low	1/1000	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	low	1/1000	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	low	1/1000	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	low	1/1000	12	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	12	61	46	0	0	0	0	0	0	0	43	0	0	0	0	34	0	0	0	0	0	0
679	N/A	0	low	1/1000	13	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	13	91	16	0	0	0	30	23	38	0	40	81	36	90	77	0	0	0	0	0	0	0
679	N/A	0	low	1/1000	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	low	1/1000	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	low	1/1000	16	34	20	0	0	0	0	0	0	0	45	42	43	0	39	41	37	0	0	0	0	85
679	N/A	0	high	1/10	16	76	28	0	57	0	0	18	53	0	76	73	77	0	61	0	65	0	0	0	0	68
679	N/A	0	low	1/1000	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	low	1/1000	18	85	11	0	0	0	0	0	0	0	50	0	0	0	75	71	0	0	0	0	0	0
679	N/A	0	high	1/10	18	15	42	0	0	0	0	0	0	0	39	0	13	0	0	0	0	0	0	0	0	0
679	N/A	0	low	1/1000	19	64	37	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	high	1/10	19	23	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	low	1/1000	20	12	18	0	0	0	0	0	0	0	0	0	0	0	0	39	23	0	0	0	0	8
679	N/A	0	high	1/10	20	55	39	0	0	0	0	0	0	0	16	0	12	0	0	0	0	0	0	0	0	14
679	N/A	0	low	1/1000	21	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	21	3	16	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	16	0	0
679	N/A	0	low	1/1000	22	72	7	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	high	1/10	22	77	53	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	low	1/1000	23	6	33	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	40
679	N/A	0	high	1/10	23	7	42	9	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
679	N/A	0	low	1/1000	24	62	38	0	0	0	0	0	0	0	43	0	0	0	43	64	0	14	0	0	0	0
679	N/A	0	high	1/10	24	52	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	36	0	0
679	N/A	0	low	1/1000	25	4	47	0	41	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	51
679	N/A	0	high	1/10	25	78	42	63	32	0	82	84	22	0	0	23	0	0	0	25	0	0	0	28	0	0
679	N/A	0	low	1/1000	26	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	26	55	33	0	0	0	0	0	0	0	20	0	0	0	0	0	0	7	0	0	0	0
679	N/A	0	low	1/1000	27	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	27	53	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	low	1/1000	28	8	53	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	high	1/10	28	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	low	1/1000	29	8	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0
679	N/A	0	high	1/10	29	89	0	0	0	0	0	0	0	0	0	0	0	0	100	0	1	0	0	0	0	0
679	N/A	0	low	1/1000	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	30	42	66	0	5	8	0	0	0	5	0	0	0	9	0	0	0	0	0	0	28	3
679	N/A	0	low	1/1000	31	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	31	0	6	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	low	1/1000	32	82	13	0	0	0	0	0	0	0	17	0	38	0	0	0	66	0	0	0	0	0
679	N/A	0	high	1/10	32	68	18	0	0	0	0	0	0	0	48	0	0	0	0	0	0	61	0	0	0	0
679	N/A	0	low	1/1000	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	low	1/1000	34	31	36	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
679	N/A	0	high	1/10	34	9	33	0	7	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	low	1/1000	35	10	19	0	0	0	0	0	40	52	0	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	high	1/10	35	5	0	0	0	0	0	0	0	58	24	0	0	0	0	0	0	0	0	0	0	47
679	N/A	0	low	1/1000	36	70	32	0	0	0	0	0	0	0	0	0	0	0	0	51	0	13	0	0	0	0
679	N/A	0	high	1/10	36	85	57	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
679	N/A	0	low	1/1000	37	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	37	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	low	1/1000	38	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	38	23	48	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	low	1/1000	39	0	41	0	0	0	0	0	0	11	0	0	0	0	0	0	0	9	0	0	0	61
679	N/A	0	high	1/10	39	56	24	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	65
679	N/A	0	low	1/1000	40	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	40	76	11	0	0	0	0	0	48	0	53	0	12	0	0	0	0	0	0	0	0	41
679	N/A	0	low	1/1000	41	9	20	0	0	0	12	10	0	0	100	0	0	0	0	0	0	100	0	0	0	0
679	N/A	0	high	1/10	41	97	18	0	0	0	0	14	0	0	95	0	0	0	60	36	0	62	0	47	0	0
679	N/A	0	low	1/1000	42	0	24	0	0	0	0	0	5	0	36	0	0	19	0	0	0	31	0	0	0	29
679	N/A	0	high	1/10	42	1	47	0	0	0	0	0	0	11	0	0	0	14	0	0	0	9	0	0	0	18
679	N/A	0	low	1/1000	43	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	43	62	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	low	1/1000	44	39	7	0	0	0	0	0	0	0	42	0	25	0	0	28	60	0	0	0	0	0
679	N/A	0	high	1/10	44	62	29	0	0	0	0	0	0	0	0	0	0	0	17	100	28	0	0	0	0	0
679	N/A	0	low	1/1000	45	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0
679	N/A	0	high	1/10	45	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	low	1/1000	46	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	46	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	low	1/1000	47	5	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
679	N/A	0	high	1/10	47	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	low	1/1000	48	42	40	0	0	0	0	0	35	0	0	0	0	14	0	0	0	4	0	0	0	0
679	N/A	0	high	1/10	48	28	17	0	0	0	0	0	8	0	0	0	0	0	21	0	0	0	0	0	0	0
679	N/A	0	low	1/1000	49	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
679	N/A	0	high	1/10	49	39	44	0	0	0	0	0	0	0	0	0	0	0	29	27	0	0	0	0	0	0
1030	N/A	0	low	1/1000	1	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	N/A	0	high	1/10	1	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	N/A	0	low	1/1000	2	41	37	0	0	0	0	3	9	0	0	0	3	0	0	0	4	0	0	0	0	15
1030	N/A	0	high	1/10	2	3	54	0	0	0	0	0	1	0	0	1	1	0	0	0	0	7	0	0	0	0
1030	N/A	0	low	1/1000	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	4	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83
1030	N/A	0	high	1/10	4	24	87	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0
1030	N/A	0	low	1/1000	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	7	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	7	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	8	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	N/A	0	high	1/10	8	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	12	19	46	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
1030	N/A	0	high	1/10	12	55	44	0	0	0	0	49	54	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	N/A	0	low	1/1000	13	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	13	74	24	0	0	0	0	0	0	66	38	61	0	0	29	0	0	0	0	0	29	0
1030	N/A	0	low	1/1000	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	18	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	18	38	22	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	43
1030	N/A	0	low	1/1000	19	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	19	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	20	3	44	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	26	26	4	0
1030	N/A	0	high	1/10	20	44	53	0	0	0	0	0	0	0	16	0	17	0	0	0	0	0	0	12	0	0
1030	N/A	0	low	1/1000	21	18	38	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	6
1030	N/A	0	high	1/10	21	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	53	0	0	0
1030	N/A	0	low	1/1000	22	2	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	N/A	0	high	1/10	22	67	31	57	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	N/A	0	low	1/1000	23	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	23	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	24	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	24	64	54	0	12	0	0	0	0	0	0	0	0	0	19	0	0	0	14	62	0	0
1030	N/A	0	low	1/1000	25	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	25	0	43	0	31	0	0	10	58	0	63	0	0	0	0	0	0	0	0	0	0	25
1030	N/A	0	low	1/1000	26	0	66	38	62	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	N/A	0	high	1/10	26	4	88	7	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	N/A	0	low	1/1000	27	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	27	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	28	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	28	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	29	6	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	N/A	0	high	1/10	29	81	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
1030	N/A	0	low	1/1000	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	31	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	31	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	32	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	32	80	11	0	0	0	0	0	56	0	0	0	0	0	0	0	62	0	0	0	0	0
1030	N/A	0	low	1/1000	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	34	29	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	N/A	0	high	1/10	34	51	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	N/A	0	low	1/1000	35	20	7	0	0	0	0	0	0	0	57	0	44	46	63	0	0	0	0	0	0	10
1030	N/A	0	high	1/10	35	0	37	0	0	0	0	0	0	63	0	0	20	0	0	0	0	25	0	0	0	8
1030	N/A	0	low	1/1000	36	39	43	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	9
1030	N/A	0	high	1/10	36	100	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	N/A	0	low	1/1000	37	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	37	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	low	1/1000	38	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1030	N/A	0	high	1/10	38	77	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0
1030	N/A	0	low	1/1000	39	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
